Time [s],CG Height [in],Pitch Angle [deg],Roll Angle [deg],Tire Load FL [lbf],Tire Load FR [lbf],Tire Load RL [lbf],Tire Load RR [lbf],Damper u1 [ft],Damper u2 [ft],Damper u3 [ft],Damper u4 [ft]
185,-0.016298196,0.374855759,-1.157051675,728.7378394,328.1308157,793.9795174,411.2054126,-0.010608058,0.018510002,-0.021646701,0.006186606
185.05,0.053666708,0.349435943,-1.030293488,652.3013636,325.4703868,693.7493711,384.8446329,-0.005082377,0.018742861,-0.014366552,0.008165522
185.1,0.115825514,0.341550789,-0.899999656,613.7280012,332.4170302,658.6477435,394.2733237,-0.002120408,0.018232812,-0.011565727,0.007560443
185.15,0.13397651,0.354329392,-0.843926734,627.619173,337.1045292,689.3686172,413.5607539,-0.00290722,0.017927966,-0.013529262,0.006236934
185.2,0.090732725,0.376082707,-0.866995146,676.4740251,348.6209519,754.2333791,439.0127296,-0.00644598,0.017064276,-0.018293397,0.004300405
185.25,0.049702946,0.376119228,-0.914785274,709.3233163,355.0465574,776.3729483,433.9110613,-0.008801188,0.016660162,-0.019944809,0.004664012
185.3,0.009006355,0.358650817,-0.94956525,722.5159833,363.3787919,773.7844284,426.9383131,-0.01007898,0.015900711,-0.020077258,0.005019166
185.35,0.05721503,0.340808326,-0.928477923,667.9823592,333.4526448,711.4434688,389.9537679,-0.006002598,0.018097216,-0.015382121,0.007779717
185.4,0.080754474,0.339666362,-0.943180377,667.325577,316.9141135,718.0523209,380.9622911,-0.006106157,0.019185884,-0.015996101,0.008335264
185.45,0.162093726,0.343739017,-0.930060865,619.4959239,281.3112995,672.1020987,347.1208537,-0.002447753,0.021877385,-0.012477958,0.010895247
185.5,0.16726652,0.353720385,-0.975633855,668.8422813,290.6156179,725.1907775,359.8983402,-0.00581704,0.02126953,-0.016141278,0.010011024
185.55,0.129643071,0.350825587,-1.057864956,724.1205953,304.1914967,771.6925915,364.5395848,-0.009828733,0.020337701,-0.019536913,0.009709368
185.6,0.067846876,0.342400421,-1.12210912,761.1855736,324.8494452,804.8551028,382.0971451,-0.012623907,0.018796284,-0.022020171,0.008425086
185.65,0.03421547,0.33503303,-1.154956731,754.3917037,319.787533,798.3752203,378.6810077,-0.01233226,0.019078187,-0.021767257,0.008572876
185.7,0.067009088,0.323815471,-1.127384885,700.5058179,299.2630279,737.3005924,352.1893505,-0.008565065,0.020511374,-0.017501529,0.010415463
185.75,0.152164623,0.31704838,-1.062528405,635.9742543,272.0804511,669.4298922,322.2334365,-0.0038882,0.022480957,-0.012527962,0.012637669
185.8,0.227123555,0.330757095,-1.001012347,608.7231095,263.0184777,655.0999217,325.5414001,-0.001621772,0.023271542,-0.011170973,0.012554767
185.85,0.213748952,0.347273597,-1.005997829,661.6818149,289.2634634,713.7949515,356.2861101,-0.005294589,0.02144608,-0.015312855,0.010348249
185.9,0.155053574,0.346017026,-1.034072017,710.7912784,322.515727,753.5545063,379.4736064,-0.008949588,0.019071405,-0.018316412,0.008680457
185.95,0.089156104,0.334584042,-1.014273026,725.1196852,362.8204422,760.4418916,412.7022942,-0.010062725,0.016197061,-0.018881297,0.006330938
186,0.027743745,0.315647059,-0.951595132,722.3193339,398.5466221,748.0688802,439.3241606,-0.009964403,0.013522613,-0.018140917,0.004263143
186.05,0.024258985,0.26434375,-0.875331631,699.6710819,408.6118695,680.3861715,404.0805493,-0.008300556,0.012794578,-0.01350126,0.006527871
186.1,0.063579043,0.140149689,-0.802606434,703.7118387,438.3537357,583.9135219,332.4448545,-0.008506368,0.010729729,-0.006390063,0.011840961
186.15,0.068966982,0.041824873,-0.733855006,712.9729144,470.2309585,566.602975,336.6378154,-0.009213828,0.008340555,-0.004881945,0.01174711
186.2,0.052590987,0.013252351,-0.694159115,706.9443823,466.7737998,595.9736262,367.3447713,-0.008832803,0.008461581,-0.006863517,0.009594236
186.25,0.023395637,0.066470756,-0.681092772,687.7301472,444.3113731,661.2154451,428.3502162,-0.007508463,0.010085541,-0.011386939,0.00544347
186.3,-0.034236452,0.213417464,-0.64581601,646.8816167,424.576442,750.5973171,538.4355426,-0.004644401,0.011466533,-0.017947916,-0.002569042
186.35,-0.048097406,0.349863413,-0.613506155,606.3005572,391.4076405,761.9537605,556.7741779,-0.001575306,0.013855712,-0.019160656,-0.004432242
186.4,0.012672597,0.355323005,-0.631708312,608.5288008,370.4096359,681.2406312,452.158671,-0.001711814,0.015431003,-0.013545381,0.002943599
186.45,0.106162258,0.303288263,-0.630635344,594.9902676,364.9271129,601.9558353,380.7226319,-0.000753557,0.01587571,-0.007633136,0.008360049
186.5,0.160315695,0.277434297,-0.620972787,595.2105171,370.1687923,600.3274066,384.2538838,-0.00067194,0.015534757,-0.007217475,0.008342665
186.55,0.145044258,0.291042666,-0.637077824,625.862231,384.0124345,660.0174326,426.9002188,-0.002769046,0.014560355,-0.011369046,0.005329528
186.6,0.082362138,0.314304367,-0.687850204,670.1164911,397.6842464,722.8350446,458.9143353,-0.006006479,0.013544079,-0.016050073,0.002886686
186.65,0.040021761,0.312296977,-0.733340752,686.0018269,399.8868088,725.5837213,448.3369791,-0.007267615,0.013341464,-0.016447718,0.003524293
186.7,0.038274416,0.291866142,-0.754164179,676.4275266,392.1884602,697.1652078,422.6121285,-0.006644434,0.013872672,-0.01443587,0.005385864
186.75,0.057344777,0.277830183,-0.757048388,660.3806874,380.893764,678.5630033,409.4097641,-0.005465056,0.014677532,-0.013003786,0.006395397
186.8,0.073047146,0.280083333,-0.768002998,655.3587233,368.9666933,683.4247107,407.6064995,-0.005073581,0.015548772,-0.013316222,0.006544087
186.85,0.083837373,0.28592081,-0.774344908,651.9490053,366.9893962,683.6696813,409.4818344,-0.004847284,0.015760315,-0.013388857,0.006443091
186.9,0.088130984,0.287430374,-0.740868612,641.4406955,384.1540599,670.6770172,424.5573707,-0.004105822,0.014569723,-0.012461839,0.005409927
186.95,0.083830829,0.290795732,-0.674806066,626.1962931,406.1810276,657.6857766,449.0630749,-0.003045968,0.01299,-0.011563218,0.0036512
187,0.078084308,0.290914957,-0.574570658,606.8409278,436.8579162,636.3624744,477.4838487,-0.001601596,0.010857306,-0.009996424,0.001659866
187.05,0.047801529,0.284290731,-0.461663521,605.9704549,480.0626222,629.6817587,513.8986423,-0.001496642,0.007687723,-0.009481851,-0.001032212
187.1,0.019407787,0.272588945,-0.381614429,607.1407799,499.0397194,625.7884292,526.2493267,-0.001605741,0.006274435,-0.00919977,-0.001942992
187.15,0.002453599,0.266680641,-0.306742599,589.6726095,507.0827805,612.2710776,536.7133277,-0.000458127,0.005590959,-0.008319678,-0.002782396
187.2,0.02845292,0.267411396,-0.243470783,553.9229302,488.7800638,582.3250751,522.9361101,0.002156791,0.006887217,-0.006108602,-0.001797545
187.25,0.055564899,0.276367547,-0.203879303,538.9403174,480.5269565,574.6826941,520.8774809,0.003280542,0.007549921,-0.005549258,-0.001615863
187.3,0.071982653,0.277379313,-0.154389513,532.5022227,496.2883592,562.3255914,529.9347768,0.003806067,0.00651482,-0.004613252,-0.002182315
187.35,0.053480069,0.276518786,-0.101412132,544.4417253,526.9755075,572.8677083,558.5486405,0.002997515,0.004276795,-0.005294269,-0.004244664
187.4,0.024980127,0.277694812,-0.080294624,554.7394966,533.2365695,587.2783907,568.0354166,0.002161543,0.003698354,-0.006411282,-0.005040727
187.45,0.036573882,0.28072532,-0.070407637,531.3589481,509.8865142,567.3782921,547.4542985,0.003752626,0.005316022,-0.005106818,-0.003656806
187.5,0.087145654,0.278767863,-0.057888641,501.7977422,485.5008504,532.3119128,517.2563874,0.005937544,0.007127294,-0.002520926,-0.001421427
187.55,0.117632187,0.283510781,-0.044874114,500.6490376,490.0891564,534.3254036,524.8725521,0.006154412,0.006963441,-0.002501133,-0.001772351
187.6,0.078825784,0.290923914,-0.017863414,534.4712247,538.5352512,571.9358396,576.9860667,0.003832647,0.003580345,-0.005127741,-0.005451639
187.65,-0.002896612,0.284441281,-0.002005173,575.433187,579.2806907,605.8156588,610.2918258,0.000759878,0.000427478,-0.007700207,-0.008079735
187.7,-0.021768888,0.270944424,-0.020537008,562.925545,548.4127313,587.0999853,572.72772,0.001459263,0.002469214,-0.006575984,-0.0055776
187.75,0.049051818,0.253728968,-0.028575316,504.8716025,492.4140461,518.8479811,506.484258,0.005505044,0.006443327,-0.001764245,-0.000831909
187.8,0.165680386,0.25700291,-0.017017327,448.4989257,446.2144734,470.8634032,468.9270747,0.009808084,0.009978914,0.002008983,0.002155389
187.85,0.188924633,0.284200015,-0.012823711,474.9293746,472.6863794,518.2054973,516.3878847,0.008112382,0.008310509,-0.001187398,-0.001020072
187.9,0.117319405,0.308087412,0.008873639,525.8971176,537.6527026,577.5978951,589.7357696,0.004466289,0.00365309,-0.005525146,-0.006365992
187.95,0.029031963,0.30338631,0.024573744,560.2435821,575.1240174,597.2077823,612.3197946,0.001802472,0.000734066,-0.007184171,-0.008270285
188,0.010724432,0.279933084,0.026722659,548.5727558,557.7245089,568.0808631,577.0469052,0.002621925,0.001891693,-0.005077537,-0.005795911
188.05,0.007373433,0.261747307,-0.003651069,557.7856055,544.652729,573.6991522,560.0431442,0.002044661,0.00293642,-0.005348582,-0.004419894
188.1,-0.022425132,0.253394101,-0.02388424,574.2866398,558.870452,594.1053444,578.3086825,0.000795088,0.00193775,-0.006863134,-0.005691539
188.15,-0.035168314,0.250638101,-0.015850279,557.2862128,554.9438595,581.4684699,579.2597242,0.001856887,0.002071152,-0.0061286,-0.005922272
188.2,0.019819185,0.250014562,-0.00083614,508.1728198,513.3290878,532.7239471,538.2491051,0.005373121,0.005011284,-0.002650085,-0.003038444
188.25,0.102672689,0.254720637,0.003581802,474.6046327,476.9762485,500.0090597,502.5726203,0.007901917,0.007701537,-0.000172224,-0.000387402
188.3,0.155825008,0.26691236,-0.008533546,478.24299,469.9642266,508.5518095,500.1970265,0.007800611,0.008353658,-0.000606224,-4.84E-05
188.35,0.140969477,0.283068009,-0.027560208,513.269106,495.9896704,550.6968294,533.2918373,0.005306136,0.006534836,-0.003627963,-0.002389895
188.4,0.103211001,0.289154914,-0.036002699,532.1551702,516.3757009,566.9004509,551.2500665,0.003809349,0.004974717,-0.004977549,-0.003820273
188.45,0.100185251,0.281136547,-0.032850609,523.3065408,511.2292355,547.0924088,535.3693175,0.004461108,0.005294806,-0.003538207,-0.002729604
188.5,0.101195095,0.27268621,-0.057187214,532.8608818,501.4869723,553.0085821,521.9270238,0.003810642,0.005993659,-0.003883666,-0.001722284
188.55,0.090602405,0.272134953,-0.095983863,550.1299477,499.2785871,575.0109894,524.4089693,0.002634935,0.006225511,-0.005396937,-0.001823832
188.6,0.049742676,0.272002133,-0.136109538,579.9800346,515.2058302,606.985606,542.860894,0.000437127,0.005097048,-0.007743247,-0.003128147
188.65,0.013484306,0.271115002,-0.149072669,583.3129141,523.9712976,611.4509432,553.4454594,0.000108436,0.00441084,-0.008199922,-0.003991258
188.7,0.015977667,0.256175876,-0.148993651,567.7385243,512.9561398,581.7870565,528.9020587,0.001152511,0.005112061,-0.006164897,-0.002340816
188.75,0.060703706,0.240732199,-0.146317689,540.5598905,488.1289027,546.6309298,496.3103077,0.003143057,0.006939184,-0.003541104,0.000103241
188.8,0.092699219,0.24228463,-0.138413704,529.5818679,481.8998351,544.3663439,498.836879,0.003974802,0.007425899,-0.003298639,-2.73E-06
188.85,0.109292401,0.255174832,-0.130794108,525.2449468,480.3957044,551.2822914,508.5478544,0.004311545,0.007560643,-0.003774171,-0.000677831
188.9,0.10341324,0.270147533,-0.121190309,534.8242368,494.0806544,567.6265176,528.8978311,0.003727277,0.006674895,-0.004891213,-0.00208926
188.95,0.051466805,0.269071168,-0.115276443,575.7054195,535.5440618,598.6214532,560.3342286,0.000865646,0.003757871,-0.007102506,-0.004345988
189,-0.030346487,0.247791847,-0.114626567,619.4269149,577.5628351,625.5752764,585.4302258,-0.002371516,0.000640363,-0.009086036,-0.006198573
189.05,-0.084369778,0.229964237,-0.116116711,618.4176234,575.2725993,623.7442892,582.2337766,-0.00251842,0.00058985,-0.009176317,-0.006186051
189.1,-0.047562938,0.208428529,-0.118471151,574.0094579,529.3235934,569.4710328,526.3886678,0.000645528,0.003851704,-0.005304189,-0.002213691
189.15,0.017559831,0.199047048,-0.12822598,547.7533262,496.5036404,544.102109,494.4230298,0.00266991,0.006333372,-0.003289541,0.000260576
189.2,0.04587552,0.208725382,-0.142083679,550.7917644,493.7315277,560.4262263,504.9948814,0.002475316,0.006590373,-0.00440278,-0.0004047
189.25,0.06529263,0.228756874,-0.14249657,535.9584734,483.8734773,558.4908808,508.2565675,0.003410103,0.007188934,-0.004463799,-0.000817461
189.3,0.132747276,0.234681585,-0.135493557,502.2132805,455.113377,515.1570221,470.0946063,0.005929899,0.009336448,-0.001299409,0.001960563
189.35,0.158552227,0.237516084,-0.133993631,522.2134005,472.7531559,531.1346531,483.6458145,0.004738337,0.008267318,-0.002118313,0.001267989
189.4,0.081450306,0.251812998,-0.152413086,587.7311588,524.1082288,610.0552608,548.2157168,2.97E-05,0.004561352,-0.007812142,-0.003409609
189.45,-0.00265956,0.246729578,-0.174198517,619.2103567,547.874747,632.249653,562.7636616,-0.002471856,0.002687104,-0.009729504,-0.004703023
189.5,-0.008207407,0.221254766,-0.171833984,590.723106,528.4875278,583.7684058,523.7350957,-0.000546512,0.003955926,-0.006356833,-0.002011804
189.55,0.03692703,0.20089172,-0.1784808,565.5779721,495.6557334,552.4034838,484.7960254,0.001416977,0.006374844,-0.003865536,0.000925108
189.6,0.044901058,0.202331791,-0.22031519,587.1023267,489.393919,586.3905314,490.8337155,-3.46E-05,0.006917466,-0.006182039,0.000614509
189.65,0.023332793,0.210290341,-0.264202695,606.8652632,493.3604795,613.7076474,502.561227,-0.001561315,0.006592378,-0.008311229,-0.000325835
189.7,0.036632811,0.206541584,-0.290324803,592.0774999,475.3086718,590.4206928,476.6577348,-0.000598673,0.007805096,-0.006765203,0.001424345
189.75,0.088564784,0.202297897,-0.311884509,567.3868521,443.9102511,561.7933992,441.8947405,0.001222755,0.010085185,-0.004606874,0.0039992
189.8,0.126154716,0.210833431,-0.343340477,568.3556832,428.8169301,570.0681151,434.3932552,0.001282027,0.011252198,-0.005091228,0.00460115
189.85,0.123298848,0.199280047,-0.393514588,612.1869738,448.0851122,589.714083,429.7417697,-0.001676303,0.010083516,-0.006546851,0.004916478
189.9,0.062024913,0.117830812,-0.433929377,696.1111181,521.6677955,595.0051275,425.2629951,-0.007715248,0.00484708,-0.006908099,0.005317914
189.95,-0.029695061,0.033904383,-0.448274557,741.9674945,573.4000182,608.0433122,445.052181,-0.011283879,0.000938793,-0.007912453,0.003911267
190,-0.059835215,-0.014207985,-0.42241622,697.5914958,553.3085748,571.5083363,433.5414543,-0.008476517,0.002012885,-0.00556577,0.004470221
190.05,0.036050977,-0.020433039,-0.390404431,606.7311006,474.5726956,504.6161987,378.8715508,-0.001680725,0.007835749,-0.000478817,0.008574305
190.1,0.049800021,0.006136823,-0.38836109,636.6023034,495.1649933,565.1458576,429.6681253,-0.00343496,0.006754125,-0.004366653,0.00539087
190.15,-0.078134504,0.0716371,-0.375450153,693.1748417,562.3777926,683.1091791,558.0475827,-0.007826941,0.001696753,-0.013021344,-0.003911141
190.2,-0.144018911,0.1719096,-0.327077914,637.7062923,537.3529555,698.530874,604.0131048,-0.004030225,0.003314731,-0.014600353,-0.007676005
190.25,-0.106148513,0.201161888,-0.273393392,591.983603,512.0518886,621.1888938,546.8075334,-0.000575192,0.005229846,-0.009132022,-0.003729218
190.3,-0.062892249,0.178683999,-0.245165565,604.4248077,524.3108675,588.7463953,513.335636,-0.00121068,0.004527801,-0.006405539,-0.001009578
190.35,-0.122855335,0.170292491,-0.250914588,671.8087546,577.1905055,660.5834103,569.7997526,-0.005983925,0.000788876,-0.011356197,-0.004862396
190.4,-0.229733502,0.172887746,-0.259804845,708.6489559,611.6710349,710.0507964,616.628906,-0.008986809,-0.001938933,-0.015354423,-0.008562839
190.45,-0.202608957,0.153532389,-0.230459958,632.5301773,560.3440834,616.5763883,548.2012146,-0.003861623,0.00143809,-0.009025859,-0.003999796
190.5,-0.034737066,0.144229974,-0.188954551,522.462348,468.9451471,504.5411689,454.8820607,0.004267455,0.008169264,-0.000624487,0.002998302
190.55,0.082282743,0.174368772,-0.162865873,495.2141379,444.9382553,503.6480157,456.7114472,0.006458201,0.010071576,-0.000347314,0.00302293
190.6,0.130755102,0.201066472,-0.158845968,519.5112934,462.517098,530.9794815,476.67238,0.004958433,0.009040613,-0.002102937,0.001783463
190.65,0.102234444,0.218814534,-0.163214995,546.0436588,484.9523558,557.6358849,498.879118,0.002563419,0.00697323,-0.00457371,-0.000332844
190.7,0.244736877,0.21452284,-0.16310431,450.5458379,389.9619642,443.6361999,385.296551,0.009510144,0.013848,0.00373328,0.007909205
190.75,0.308726688,0.232842894,-0.188064158,487.3868627,406.5821772,494.3275536,415.5864941,0.00756201,0.013261103,0.000915255,0.006464705
190.8,0.103178275,0.263694775,-0.247232241,665.5019571,552.2061952,694.6102257,583.3201574,-0.005180119,0.002918837,-0.01351879,-0.005563869
190.85,-0.165819919,0.244341623,-0.276782629,774.1236956,663.4536186,778.3907174,670.4052508,-0.013469763,-0.005406322,-0.020180803,-0.012307322
190.9,-0.289753393,0.176262526,-0.248407216,744.3702966,665.1432344,704.0964478,628.5897206,-0.011828213,-0.006003168,-0.015307213,-0.009747312
190.95,-0.200786054,0.117566587,-0.205474516,620.5540952,561.0030478,565.4426886,509.9376618,-0.003038405,0.001283892,-0.005291042,-0.001260953
191,-0.003440263,0.113527306,-0.187302211,503.1625123,440.6765886,473.1161723,414.153572,0.005520597,0.009993592,0.001552494,0.005768938
191.05,0.198204869,0.15460288,-0.193351214,438.7761119,365.0567972,442.055018,371.2047106,0.010502064,0.015770923,0.00413768,0.009197847
191.1,0.274128174,0.21471357,-0.210397108,466.9866681,383.375445,497.1040524,416.0960235,0.008708564,0.014716464,0.000347507,0.006167477
191.15,0.234147731,0.255502365,-0.221771623,533.296977,447.5330029,565.0867693,482.031561,0.004029923,0.01020588,-0.004547377,0.001434034
191.2,0.12309439,0.259825868,-0.229975504,605.5689021,518.0267779,619.7413033,535.1368047,-0.001272909,0.005035912,-0.008616469,-0.002518706
191.25,0.028387247,0.238611226,-0.235201388,632.8772508,544.2945441,628.5241784,543.0417722,-0.003433949,0.002940413,-0.009426679,-0.00327537
191.3,0.002007072,0.210418374,-0.242215411,616.6861288,525.3806359,600.1346224,512.055532,-0.002376005,0.004211869,-0.007475183,-0.001119528
191.35,0.023219095,0.187290976,-0.243007134,592.569043,502.6280191,570.534159,483.9098267,-0.000582466,0.005886564,-0.005229193,0.001001009
191.4,0.034055328,0.183864207,-0.256804943,594.2827542,493.7407237,582.1892018,484.9450489,-0.000607538,0.006581344,-0.005954698,0.000996129
191.45,0.012574644,0.185708806,-0.280917095,620.5293005,509.2398857,612.8054167,504.8821976,-0.002414678,0.005623266,-0.008099042,-0.000303093
191.5,-0.064669096,0.184515328,-0.27558813,660.4815361,561.8755082,653.5987853,558.725719,-0.005287003,0.001865298,-0.011036782,-0.004152018
191.55,-0.157015525,0.1746313,-0.26242075,689.6374527,598.3810908,678.1571533,590.9214891,-0.007478877,-0.000878238,-0.01295456,-0.006643507
191.6,-0.19889347,0.145610735,-0.252482355,683.4536468,594.1478228,653.1661256,567.7749414,-0.00720394,-0.000778286,-0.011325391,-0.005182703
191.65,-0.145488162,0.121869502,-0.259649432,629.110473,530.1196983,593.4677808,498.1046404,-0.003454861,0.00362404,-0.007123274,-0.000306986
191.7,-0.006496285,0.124179646,-0.283538266,555.7244372,442.7969373,532.1029854,422.6494136,0.001913516,0.010033203,-0.002569264,0.005299917
191.75,0.093717763,0.15341403,-0.297700971,542.0790267,426.9277911,539.2669465,427.7390829,0.003246102,0.011522002,-0.002724111,0.005291518
191.8,0.061842044,0.188738645,-0.318082945,604.7172956,479.9095713,617.0119253,496.0906587,-0.001197079,0.007772779,-0.008305997,0.000384434
191.85,0.003623247,0.203148537,-0.334930659,631.9023865,502.4748227,639.5059998,514.2139025,-0.003425782,0.00589176,-0.010277068,-0.001256638
191.9,0.048032337,0.192567987,-0.343925022,581.1606238,452.2947045,569.0175945,444.6490645,-8.97E-06,0.009314146,-0.005462038,0.003538125
191.95,0.176925051,0.18142349,-0.334359117,514.5578638,395.1799684,491.731458,377.1404117,0.004991889,0.013606499,0.00040472,0.008674961
192,0.21857726,0.198953535,-0.337298739,541.2971969,415.5170592,536.9437804,415.9459504,0.00344164,0.012466489,-0.002406819,0.006272654
192.05,0.096925031,0.223782997,-0.35678956,649.7342671,510.9336558,661.0750647,526.8890467,-0.004176048,0.005785182,-0.011235377,-0.001607199
192.1,-0.125196237,0.214103058,-0.380019582,766.6392067,618.1718872,762.7948283,619.0043688,-0.012762848,-0.00208656,-0.018831965,-0.008492186
192.15,-0.299746856,0.16525833,-0.393219832,806.3283285,658.260123,771.2480768,628.240502,-0.015979214,-0.005254359,-0.019806634,-0.009444985
192.2,-0.337752829,0.108839308,-0.373447684,749.9220154,621.0239207,695.4145004,572.04728,-0.012249616,-0.002892763,-0.014600405,-0.005640889
192.25,-0.209955854,0.080269066,-0.345029016,626.6636339,511.5643452,577.0985447,467.706845,-0.003509697,0.004847659,-0.006135137,0.00181048
192.3,0.011910261,0.093872073,-0.311897147,506.5230731,404.7518499,479.049677,382.7262593,0.005343261,0.012708688,0.001166245,0.008137549
192.35,0.169007712,0.140945276,-0.301294947,491.9824405,383.2520758,492.5152855,388.6090853,0.006994806,0.014734574,0.00081742,0.008206736
192.4,0.090058167,0.195554055,-0.347466244,631.3756963,484.3938576,654.4959254,511.5954802,-0.002685478,0.007758081,-0.010568945,-0.000421807
192.45,-0.142758407,0.207359146,-0.416115134,781.3982184,602.5872187,790.7428932,615.9146023,-0.01380488,-0.000983544,-0.020849388,-0.00831391
192.5,-0.288016315,0.161011251,-0.456203882,801.0480553,619.6044879,767.1624437,590.5642184,-0.015742258,-0.00261858,-0.01969956,-0.006921208
192.55,-0.246966471,0.103852529,-0.450580225,706.7053307,544.4060203,646.7741501,490.4480502,-0.009225983,0.002555624,-0.011192181,0.000162238
192.6,-0.075434686,0.08414704,-0.421203193,586.156091,443.3291687,535.7055335,399.4666474,-0.000454631,0.009910498,-0.002981841,0.006909259
192.65,0.093023959,0.111112497,-0.388932164,520.5398692,389.9047726,499.3219162,375.1841355,0.004551285,0.013988111,-7.91E-05,0.008888047
192.7,0.160102281,0.153417705,-0.382351866,550.8669793,410.8484715,548.9141379,414.7715896,0.002833694,0.012823428,-0.003202166,0.006361291
192.75,0.049628401,0.190308915,-0.425425098,668.189195,495.290057,677.992008,510.3564933,-0.00563598,0.006744549,-0.012604232,-0.000604697
192.8,-0.062793283,0.185541513,-0.457717861,707.1915525,528.2599951,695.4398862,521.9037313,-0.008896978,0.004035142,-0.014420456,-0.001875381
192.85,-0.036877975,0.151139273,-0.456802324,651.4647762,483.710056,610.3473696,448.6399909,-0.004970833,0.007131976,-0.008312972,0.003355981
192.9,0.02211198,0.137079967,-0.465847906,625.0594641,449.6424451,588.1750849,419.0966207,-0.002876421,0.00972229,-0.006401669,0.005740191
192.95,0.009759769,0.151596642,-0.487994197,660.3996809,472.8345903,645.2746698,464.0563324,-0.005154886,0.008339551,-0.010246943,0.002790116
193,-0.10583032,0.162587714,-0.502528268,729.5085648,539.9314586,720.4261313,537.4193696,-0.010292545,0.003384104,-0.015913737,-0.002709623
193.05,-0.151499686,0.145821957,-0.505358864,713.4105884,526.7039404,686.0113063,506.2030437,-0.009468164,0.003993714,-0.013825401,-0.00085989
193.1,-0.067764466,0.121626029,-0.509739853,645.4869653,456.5846497,603.1810883,421.3504122,-0.004544072,0.009066086,-0.007752866,0.005347735
193.15,0.013250928,0.12401699,-0.513161351,619.7339742,430.540367,589.7092592,407.6764358,-0.002509155,0.011146119,-0.006516937,0.006622403
193.2,0.038691731,0.148393561,-0.506779763,619.0299398,435.7176386,609.066652,433.0293108,-0.002503285,0.010733374,-0.007988641,0.004723865
193.25,0.076821737,0.166154906,-0.499112358,604.3950494,424.06175,594.9746484,421.937383,-0.001380142,0.011624766,-0.006989187,0.005489471
193.3,0.083487761,0.167420495,-0.499477676,627.0915633,442.852274,606.0232369,428.9186474,-0.00288201,0.010361576,-0.007630295,0.005098161
193.35,0.039220946,0.16781037,-0.517573483,667.1897219,470.1130135,645.9438205,455.8316248,-0.00579809,0.008373626,-0.010523771,0.003145408
193.4,-0.018981859,0.159006057,-0.535153586,699.9269725,496.8276138,671.7642105,475.6798999,-0.008104052,0.006523191,-0.012361313,0.00176082
193.45,-0.105283684,0.139658854,-0.54733472,738.55447,533.1659413,700.6696738,502.568398,-0.011017903,0.003790468,-0.014556459,-0.000272448
193.5,-0.134913575,0.119214178,-0.548334192,717.4713879,516.731649,674.427792,481.3056142,-0.009731035,0.004785161,-0.012914315,0.001053787
193.55,-0.086265168,0.100614152,-0.537512373,675.0960465,480.4633536,626.3066527,439.4177476,-0.006503636,0.007484722,-0.009206491,0.004223512
193.6,-0.080342069,0.10781572,-0.559004184,690.2523241,477.0343676,658.951564,453.3478559,-0.007548519,0.007792522,-0.011485262,0.003306084
193.65,-0.099222351,0.117889938,-0.57234337,710.3472469,494.690802,684.9407759,476.8582378,-0.008821244,0.006694765,-0.013249186,0.001721316
193.7,-0.188444649,0.114635316,-0.591913355,770.242875,546.2266557,738.8977981,522.7249211,-0.013230321,0.002932021,-0.017228886,-0.00163109
193.75,-0.215373676,0.102209154,-0.573164296,724.9252643,525.7306731,686.3363773,495.5568506,-0.010634077,0.003928416,-0.014181364,-0.000223095
193.8,0.011257576,0.077713977,-0.484701146,533.5804412,389.4152106,472.4795656,337.1748939,0.003045539,0.013554677,0.001165661,0.011036332
193.85,0.293752278,0.096036071,-0.441405304,437.68249,288.8503024,395.0975917,254.3236857,0.010697779,0.021299173,0.007674848,0.017690141
193.9,0.318789971,0.166747985,-0.489988159,551.7464779,350.595137,559.1435913,364.4475535,0.003068349,0.017345483,-0.003567118,0.010239635
193.95,0.101263177,0.215568611,-0.586476818,740.2090586,487.8572853,757.8491127,511.3384064,-0.010551552,0.007511255,-0.018143846,-0.000501802
194,-0.146589024,0.190006535,-0.65412347,843.9557004,579.7494645,818.8305619,561.4104496,-0.018579983,0.00050309,-0.02320121,-0.004602252
194.05,-0.218820265,0.123581424,-0.653399764,789.1029774,551.9698545,722.001416,493.3208614,-0.01512652,0.00212382,-0.016639118,7.43E-06
194.1,-0.110781242,0.077058417,-0.591993799,660.9250621,468.7745213,586.4558769,403.9144693,-0.005893218,0.008127276,-0.006753228,0.006576818
194.15,0.030964772,0.075139544,-0.517441927,580.915302,418.6042414,526.7777846,373.9814446,0.000135583,0.011872213,-0.002092824,0.008955456
194.2,0.110151718,0.112824684,-0.489738615,576.5017984,406.5197047,556.0882987,394.5242463,0.000739831,0.012946132,-0.00394363,0.007651122
194.25,0.089157356,0.1494497,-0.493412197,627.8745329,445.4874642,620.1544248,445.1183861,-0.00287801,0.010238624,-0.008557994,0.004025905
194.3,0.026981367,0.162535172,-0.498636514,665.6519667,481.7264444,650.7085369,473.8012159,-0.005768942,0.007523142,-0.011003635,0.001782249
194.35,0.009942137,0.148537652,-0.480450899,652.8971914,484.7161197,617.4252076,456.4175881,-0.004985805,0.007216595,-0.008743042,0.002942919
194.4,0.042198848,0.131938207,-0.446278116,614.7010337,463.9786738,570.3772342,426.8840873,-0.002322998,0.008582448,-0.005379744,0.005004027
194.45,0.108822809,0.132762099,-0.430388565,584.7252613,431.2615461,548.9569143,402.2733016,8.88E-05,0.011087704,-0.003521398,0.00698644
